OrderID,Customer_Age,Membership_Years,Items_In_Cart,Discount_Pct,Delivery_Distance_KM,Product_Category,Payment_Method,Is_Premium_Member,Season,Day_Of_Week,Transaction_Amount
ORD302670,66.0,6.3,7,9.6,10.055118434603502,Home & Kitchen,wallet,yes,Monsoon,Tue,176.54
ORD304318,26.0,3.0,2,34.0,1.0,Electronics,debit card,no,Winter,Wed,172.5
ORD300188,68.0,1.7,6,34.2,4.3,Beauty,upi,yes,Monsoon,Sun,50.8
ORD303079,37.0,9.6,5,0.6,1.6,Clothing,wallet,no,Summer,Sat,120.44
ORD301137,44.0,1.1,8,24.6,9.1,Toys,credit card,no,Summer,Tue,67.35
ORD303865,52.0,7.8,3,16.7,7.5,Home & Kitchen,upi,no,Monsoon,Sun,131.66
ORD302022,47.0,4.4,3,29.8,1.3,Electronics,credit card,no,Summer,Tue,279.51
ORD300372,37.0,1.0,12,7.1,6.7,Home & Kitchen,upi,no,Winter,Mon,193.59
ORD301925,24.0,4.5,13,29.9,7.6,Clothing,upi,no,Spring,Sun,71.01
ORD300889,68.0,8.4,2,19.4,2.5,Books,wallet,no,Spring,Tue,30.45
ORD304911,42.0,1.3,12,12.9,15.2,Electronics,credit card,yes,Summer,Mon,461.77
ORD303940,38.0,1.0,11,30.1,36.9,Electronics,upi,no,Winter,Mon,373.95
ORD300318,59.0,2.3,7,27.6,22.8,Electronics,upi,yes,Spring,Fri,325.88
ORD304006,27.0,5.9,8,1.4,7.0,Beauty,wallet,no,Winter,Sat,70.99
ORD301096,43.0,7.9,8,21.5,22.6,Home & Kitchen,wallet,yes,Summer,Mon,127.27
ORD300974,59.0,9.8,7,33.9,1.4,Books,upi,no,Summer,Fri,15.62
ORD302220,22.0,4.6,4,32.5,4.1,Electronics,credit card,yes,Winter,Tue,252.04
ORD304409,36.0,5.1,1,20.3,10.1,Electronics,wallet,yes,Winter,Sat,240.51
ORD300625,59.0,0.8,10,28.4,6.8,Home & Kitchen,credit card,no,Summer,Thu,126.26
ORD302518,27.0,0.3,14,37.2,17.0,Sports,credit card,yes,Summer,Fri,99.62
ORD301774,31.0,1.5,11,24.5,13.2,Home & Kitchen,upi,yes,Summer,Tue,137.67
ORD303823,45.0,0.9,9,5.2,1.1,Books,upi,no,Spring,Wed,49.16
ORD301406,36.0,11.5,14,21.5,13.7,Beauty,credit card,no,Monsoon,Fri,76.32
ORD304103,37.0,8.8,10,19.1,0.8,Electronics,wallet,yes,Spring,Wed,421.09
ORD302626,68.0,7.7,7,13.2,1.8,Electronics,credit card,no,Spring,Fri,362.96
ORD303050,24.0,7.5,7,5.5,12.8,Sports,upi,no,Monsoon,Sat,110.8
ORD301690,43.26208443809912,11.6,12,9.6,6.5,Clothing,upi,no,Summer,Sat,138.31
ORD300054,67.0,6.9,7,11.2,7.3,Home & Kitchen,debit card,no,Winter,Sun,163.88
ORD302843,58.0,6.6,4,1.1,5.7,Clothing,credit card,no,Summer,Tue,67.35
ORD300470,53.0,1.3,13,14.4,17.8,Sports,credit card,yes,Summer,Sat,155.65
ORD303404,68.0,1.8,13,33.2,43.7,Clothing,upi,no,Monsoon,Sat,93.87
ORD302556,45.0,1.8,2,7.1,7.1,Home & Kitchen,debit card,no,Summer,Sat,105.46
ORD303197,67.0,10.6,5,36.3,10.055118434603502,Electronics,upi,yes,Summer,Fri,282.02
ORD302888,33.0,0.0,7,35.2,30.2,Electronics,credit card,no,Monsoon,Fri,271.39
ORD304563,54.0,5.1,10,30.0,19.6,Home & Kitchen,credit card,no,Spring,Sat,134.8
ORD302063,35.0,1.7,10,31.7,2.5,Clothing,upi,no,Spring,Sat,101.19
ORD303028,54.0,7.3,8,26.1,7.8,Electronics,upi,no,Winter,Fri,336.6
ORD300486,63.0,9.1,13,30.4,39.2,Electronics,wallet,yes,Winter,Mon,431.08
ORD304600,20.0,6.3,5,13.8,2.1,Beauty,upi,yes,Monsoon,Sun,68.05
ORD301806,33.0,7.8,10,16.5,23.4,Books,debit card,no,Spring,Tue,41.26
ORD300387,29.0,6.8,8,18.7,3.3,Home & Kitchen,debit card,no,Monsoon,Sun,119.31
ORD300402,22.0,5.0,1,29.7,1.7,Books,credit card,no,Spring,Tue,28.74
ORD300210,18.0,5.2,1,36.3,4.8,Clothing,debit card,no,Monsoon,Sat,81.66
ORD300615,43.26208443809912,2.3,12,12.4,9.1,Home & Kitchen,credit card,yes,Summer,Sun,201.12
ORD303502,42.0,3.7,3,24.1,4.1,Beauty,wallet,no,Winter,Wed,24.01
ORD303255,49.0,0.5,1,37.7,15.6,Sports,debit card,no,Spring,Mon,32.56
ORD303210,32.0,5.3,3,2.9,1.7,Sports,debit card,yes,Summer,Thu,87.32
ORD301745,29.0,7.8,11,1.5,13.5,Beauty,upi,yes,Spring,Sat,123.43
ORD304941,55.0,8.0,12,20.5,29.5,Sports,credit card,no,Winter,Fri,158.95
ORD301701,44.0,11.7,7,33.2,4.4,Beauty,upi,no,Monsoon,Fri,98.75
ORD304033,69.0,11.5,4,2.5,7.8,Beauty,debit card,no,Spring,Thu,99.83
ORD304061,57.0,2.5,3,39.7,2.9,Electronics,credit card,no,Spring,Wed,175.35
ORD302410,35.0,9.6,3,5.0,5.5,Home & Kitchen,credit card,no,Winter,Sun,110.51
ORD303457,46.0,1.7,8,9.8,13.9,Home & Kitchen,debit card,yes,Spring,Tue,155.64
ORD301015,53.0,3.7,5,13.1,13.9,Clothing,credit card,no,Spring,Mon,86.97
ORD302378,39.0,6.0,6,21.5,11.0,Sports,wallet,no,Spring,Mon,85.25
ORD300770,34.0,8.4,12,26.7,8.3,Beauty,credit card,no,Winter,Sat,114.61
ORD304679,57.0,2.0,1,28.0,8.6,Clothing,wallet,yes,Summer,Wed,60.32
ORD302883,63.0,3.0,10,20.7,4.5,Electronics,wallet,no,Monsoon,Sat,391.2
ORD302154,22.0,5.9,7,11.5,3.7,Books,debit card,no,Spring,Sun,5.0
ORD303506,66.0,4.8,10,19.5,18.0,Books,upi,no,Winter,Mon,15.89
ORD304921,27.0,2.1,6,3.5,24.4,Books,upi,yes,Monsoon,Fri,35.36
ORD302962,18.0,9.3,14,17.2,29.0,Home & Kitchen,credit card,yes,Spring,Tue,217.97
ORD304652,68.0,4.6,14,32.8,18.5,Clothing,credit card,no,Monsoon,Tue,105.6
ORD304247,22.0,2.9,11,16.2,18.0,Sports,debit card,no,Monsoon,Sat,112.13
ORD302993,53.0,0.6,6,6.2,2.3,Beauty,credit card,no,Winter,Sun,835.44
ORD303804,32.0,0.1,8,28.2,7.8,Beauty,credit card,no,Spring,Mon,60.16
ORD304671,51.0,9.8,2,39.7,4.7,Home & Kitchen,credit card,yes,Summer,Wed,95.65
ORD302461,43.26208443809912,11.6,9,27.4,1.2,Toys,credit card,no,Summer,Tue,110.21
ORD302653,41.0,5.1,1,24.2,10.5,Electronics,debit card,no,Spring,Fri,189.57
ORD302523,62.0,3.6,1,22.0,7.5,Sports,credit card,yes,Spring,Tue,42.73
ORD303126,48.0,11.8,10,36.1,10.2,Clothing,debit card,no,Winter,Mon,100.75
ORD304493,20.0,10.1,8,21.1,15.6,Sports,debit card,no,Winter,Mon,124.51
ORD301145,47.0,0.4,5,17.9,60.0,Home & Kitchen,debit card,yes,Spring,Sun,93.26
ORD301781,22.0,9.6,11,25.6,2.3,Clothing,credit card,no,Winter,Tue,74.34
ORD304353,44.0,3.0,2,20.299269776876265,15.2,Clothing,wallet,no,Monsoon,Mon,80.67
ORD304993,32.0,10.4,13,7.4,1.0,Books,credit card,no,Summer,Fri,84.53
ORD304136,68.0,1.7,8,1.2,17.2,Clothing,wallet,no,Summer,Sun,70.53
ORD300187,22.0,5.3,2,6.1,8.0,Home & Kitchen,credit card,no,Winter,Sun,119.82
ORD301136,29.0,1.3,5,34.2,9.8,Home & Kitchen,debit card,no,Monsoon,Tue,84.46
ORD302129,59.0,7.8,8,1.1,0.4,Home & Kitchen,credit card,yes,Monsoon,Sat,211.34
ORD301127,35.0,7.6,6,31.6,1.1,Electronics,credit card,no,Spring,Fri,317.05
ORD300221,18.0,8.8,11,20.2,10.6,Clothing,debit card,yes,Summer,Tue,141.44
ORD304474,44.0,5.9,4,4.0,9.5,Beauty,upi,no,Monsoon,Wed,70.25
ORD300305,35.0,2.7,14,27.5,13.1,Electronics,debit card,yes,Monsoon,Sat,451.89
ORD300370,45.0,0.4,13,31.3,26.1,Sports,upi,no,Spring,Mon,70.12
ORD300979,42.0,2.1,12,32.9,2.9,Beauty,debit card,no,Summer,Thu,104.11
ORD300567,20.0,11.3,1,37.0,2.7,Electronics,upi,yes,Winter,Sat,189.23
ORD302416,36.0,6.5,12,21.6,5.6,Electronics,upi,no,Winter,Mon,434.31
ORD304034,23.0,10.1,7,32.0,7.8,Electronics,upi,no,Summer,Fri,294.83
ORD301598,37.0,3.7,4,21.7,2.4,Electronics,debit card,no,Winter,Sat,261.86
ORD300742,64.0,8.7,3,14.8,2.4,Clothing,upi,no,Winter,Tue,63.15
ORD302450,66.0,1.9,7,28.2,8.1,Electronics,credit card,no,Summer,Sat,307.56
ORD300708,51.0,11.7,14,36.5,33.9,Books,credit card,no,Spring,Sun,37.71
ORD300531,31.0,4.3,8,22.5,13.5,Beauty,credit card,no,Monsoon,Thu,49.57
ORD300640,64.0,11.7,4,11.0,1.8,Toys,credit card,yes,Spring,Fri,66.89
ORD301310,55.0,5.1,8,37.4,7.0,Home & Kitchen,credit card,no,Summer,Tue,120.98
ORD300474,24.0,0.7,8,35.7,1.8,Home & Kitchen,upi,no,Summer,Mon,91.61
ORD301343,19.0,10.0,8,37.8,0.5,Beauty,credit card,no,Summer,Mon,86.57
ORD303738,62.0,9.8,1,10.2,9.6,Clothing,upi,no,Winter,Sun,75.87
ORD301444,21.0,6.3,11,37.7,42.1,Electronics,credit card,yes,Winter,Sun,320.8
ORD303355,25.0,1.5,4,20.299269776876265,8.4,Electronics,credit card,no,Spring,Fri,234.2
ORD304211,43.26208443809912,11.5,5,16.8,3.7,Home & Kitchen,wallet,yes,Spring,Mon,178.13
ORD304214,34.0,0.5,9,19.4,28.6,Electronics,wallet,no,Winter,Sun,341.17
ORD302609,65.0,2.2,4,8.9,10.055118434603502,Sports,credit card,yes,Winter,Thu,63.53
ORD300407,42.0,4.4,13,7.3,0.3,Toys,credit card,no,Monsoon,Thu,82.1
ORD300183,36.0,1.7,3,2.9,1.9,Clothing,debit card,no,Monsoon,Wed,35.56
ORD304351,54.0,7.1,10,30.5,1.1,Sports,debit card,no,Spring,Thu,110.3
ORD302906,26.0,11.3,4,7.9,3.6,Books,credit card,yes,Spring,Sat,31.3
ORD302113,38.0,1.8,5,31.5,1.5,Home & Kitchen,credit card,no,Summer,Sun,76.01
ORD303027,46.0,5.4,9,12.2,5.7,Beauty,upi,no,Summer,Sun,82.64
ORD304384,26.0,9.1,3,31.2,7.0,Toys,credit card,no,Summer,Sat,41.8
ORD302568,35.0,0.7,13,38.4,14.3,Sports,wallet,yes,Winter,Thu,93.73
ORD304574,21.0,9.2,14,10.1,1.8,Home & Kitchen,wallet,no,Monsoon,Wed,215.06
ORD300767,52.0,9.2,4,38.6,3.9,Clothing,debit card,yes,Spring,Thu,69.53
ORD304269,21.0,3.8,9,6.7,21.3,Beauty,debit card,yes,Winter,Sat,76.41
ORD303138,41.0,0.7,3,33.4,1.4,Clothing,credit card,no,Winter,Fri,57.86
ORD304096,66.0,4.2,9,12.3,2.4,Beauty,debit card,no,Spring,Sat,75.59
ORD304658,67.0,8.3,7,29.1,42.5,Electronics,wallet,yes,Spring,Fri,339.41
ORD304367,19.0,1.2,2,36.6,4.3,Toys,wallet,no,Winter,Fri,30.22
ORD301549,40.0,10.7,8,27.6,3.3,Toys,debit card,no,Winter,Mon,110.74
ORD302179,38.0,6.2,2,17.1,14.8,Electronics,debit card,yes,Monsoon,Fri,246.85
ORD302727,53.0,11.0,6,24.1,7.3,Clothing,debit card,yes,Winter,Sat,126.83
ORD304758,62.0,6.5,1,22.8,57.3,Sports,wallet,yes,Winter,Sat,57.43
ORD304953,62.0,8.6,1,5.2,16.6,Home & Kitchen,debit card,yes,Summer,Mon,121.97
ORD302267,38.0,6.8,11,9.4,12.9,Books,upi,no,Summer,Mon,52.57
ORD304077,36.0,9.1,11,39.4,3.1,Clothing,credit card,yes,Monsoon,Sun,86.18
ORD302261,43.26208443809912,5.1,4,9.7,27.3,Toys,credit card,yes,Monsoon,Sun,88.54
ORD302816,31.0,11.9,7,34.9,12.4,Sports,credit card,yes,Summer,Fri,130.45
ORD301884,25.0,4.2,4,24.2,10.055118434603502,Toys,credit card,no,Spring,Fri,37.14
ORD302776,42.0,6.3,9,29.8,4.7,Beauty,upi,no,Winter,Wed,81.61
ORD303825,38.0,2.6,1,15.9,3.9,Clothing,credit card,no,Monsoon,Sat,33.0
ORD303852,48.0,11.7,11,8.8,6.2,Clothing,debit card,no,Monsoon,Sun,101.01
ORD302406,24.0,2.7,13,26.0,15.7,Clothing,debit card,no,Spring,Tue,102.74
ORD300956,44.0,11.7,11,9.3,1.1,Toys,debit card,no,Spring,Wed,114.22
ORD300229,55.0,6.3,2,14.5,31.0,Home & Kitchen,credit card,no,Winter,Mon,82.53
ORD301196,22.0,5.9,9,5.8,2.3,Clothing,credit card,no,Monsoon,Sat,95.53
ORD300459,43.26208443809912,7.2,10,11.2,1.6,Clothing,debit card,no,Winter,Thu,115.69
ORD301337,67.0,4.0,8,4.6,22.0,Electronics,credit card,yes,Monsoon,Tue,447.73
ORD302955,39.0,3.8,2,27.9,6.2,Clothing,credit card,yes,Winter,Sat,58.28
ORD301844,26.0,3.5,13,9.0,3.5,Clothing,credit card,yes,Winter,Sat,150.85
ORD301166,66.0,5.1,3,11.8,4.3,Sports,credit card,yes,Monsoon,Fri,63.55
ORD304098,41.0,10.9,5,7.0,3.8,Home & Kitchen,debit card,no,Winter,Fri,141.8
ORD303092,37.0,1.5,10,19.2,7.6,Home & Kitchen,upi,no,Winter,Fri,119.82
ORD304834,36.0,8.0,9,26.9,16.2,Electronics,debit card,no,Summer,Thu,333.35
ORD302784,63.0,4.0,1,31.1,1.3,Beauty,credit card,yes,Spring,Thu,68.22
ORD300674,65.0,11.1,12,21.0,8.9,Books,credit card,no,Summer,Tue,58.23
ORD303036,62.0,1.7,10,8.3,30.8,Clothing,wallet,no,Monsoon,Fri,83.76
ORD302169,62.0,1.8,4,32.3,2.0,Beauty,credit card,no,Summer,Thu,43.69
ORD303799,35.0,5.5,7,7.6,1.3,Home & Kitchen,debit card,no,Spring,Wed,132.58
ORD303408,59.0,2.8,13,20.0,18.4,Sports,debit card,yes,Summer,Sat,141.32
ORD304407,38.0,4.7,5,4.8,6.0,Home & Kitchen,debit card,no,Winter,Wed,116.03
ORD302534,31.0,6.0,9,28.8,4.7,Electronics,credit card,no,Summer,Fri,307.28
ORD303448,62.0,8.0,3,36.9,4.6,Electronics,debit card,no,Summer,Tue,198.19
ORD304644,62.0,7.0,4,26.1,12.5,Sports,wallet,yes,Monsoon,Fri,114.6
ORD301900,18.0,0.6,11,40.0,18.4,Clothing,upi,no,Monsoon,Sat,29.54
ORD302290,56.0,9.6,1,33.2,10.055118434603502,Home & Kitchen,credit card,no,Summer,Sat,54.7
ORD300968,31.0,3.7,4,29.7,20.1,Electronics,upi,yes,Winter,Mon,276.39
ORD303597,66.0,8.6,1,0.1,0.1,Electronics,upi,no,Winter,Thu,238.74
ORD304204,29.0,4.4,13,3.7,7.4,Beauty,wallet,no,Winter,Tue,87.07
ORD302896,31.0,3.2,10,32.0,1.3,Clothing,upi,no,Monsoon,Mon,35.28
ORD303980,64.0,4.3,5,24.4,22.3,Home & Kitchen,credit card,no,Winter,Fri,97.24
ORD304687,19.0,7.4,5,27.5,23.6,Clothing,debit card,yes,Spring,Wed,67.29
ORD300732,46.0,2.7,12,1.4,16.6,Clothing,debit card,no,Monsoon,Mon,102.53
ORD301042,44.0,7.5,9,10.9,3.1,Electronics,credit card,no,Summer,Wed,424.97
ORD301495,55.0,5.6,12,16.7,25.9,Home & Kitchen,upi,yes,Winter,Wed,179.27
ORD304676,25.0,8.1,6,16.0,1.7,Sports,debit card,no,Summer,Tue,77.89
ORD300665,68.0,6.9,8,38.9,8.4,Beauty,upi,yes,Monsoon,Wed,77.47
ORD300678,64.0,9.8,9,18.2,4.8,Home & Kitchen,debit card,no,Spring,Mon,161.55
ORD302706,31.0,7.6,8,13.2,2.5,Beauty,credit card,no,Summer,Thu,77.77
ORD303573,47.0,10.7,4,5.3,22.6,Home & Kitchen,upi,no,Monsoon,Sun,1777.1999999999998
ORD300940,36.0,0.4,14,38.4,0.9,Electronics,wallet,no,Winter,Tue,359.46
ORD303910,44.0,0.3,2,14.6,9.6,Clothing,upi,no,Monsoon,Thu,75.27
ORD300616,65.0,11.0,10,30.5,5.4,Sports,credit card,no,Monsoon,Thu,134.25
ORD300737,46.0,10.6,12,4.3,17.4,Clothing,wallet,no,Monsoon,Tue,113.78
ORD304854,20.0,2.1,3,38.0,11.8,Home & Kitchen,debit card,yes,Spring,Sat,73.2
ORD301222,43.26208443809912,2.3,2,12.7,5.0,Home & Kitchen,credit card,no,Summer,Thu,91.49
ORD302909,18.0,7.9,8,3.1,1.6,Home & Kitchen,wallet,yes,Monsoon,Wed,186.39
ORD300473,49.0,8.2,2,33.8,6.9,Sports,debit card,no,Monsoon,Wed,44.63
ORD303203,43.26208443809912,3.5,10,17.4,8.7,Home & Kitchen,debit card,no,Winter,Sun,158.91
ORD303753,53.0,6.0,13,5.9,3.1,Electronics,credit card,no,Spring,Sat,583.09
ORD301297,38.0,10.4,6,5.2,11.8,Toys,debit card,yes,Summer,Sat,92.49
ORD304570,63.0,8.3,12,22.5,1.6,Electronics,credit card,no,Spring,Tue,434.74
ORD303122,49.0,2.3,11,2.8,38.3,Electronics,credit card,no,Winter,Sat,464.06
ORD300171,25.0,11.5,11,8.6,7.2,Home & Kitchen,upi,yes,Winter,Mon,201.22
ORD302750,27.0,7.8,7,7.1,2.2,Home & Kitchen,debit card,yes,Spring,Tue,153.05
ORD303828,31.0,3.3,3,2.2,4.7,Toys,credit card,yes,Monsoon,Fri,59.99
ORD302573,33.0,0.2,14,21.7,11.2,Clothing,upi,yes,Winter,Thu,82.69
ORD301118,29.0,3.9,10,24.8,5.8,Home & Kitchen,upi,yes,Monsoon,Thu,179.89
ORD302321,43.0,5.8,8,9.8,31.0,Sports,credit card,no,Summer,Sun,115.96
ORD303064,47.0,3.0,9,14.1,1.6,Clothing,upi,no,Winter,Sun,91.08
ORD300700,34.0,2.4,4,3.8,6.6,Clothing,debit card,yes,Winter,Fri,61.32
ORD304927,32.0,4.7,14,27.0,48.2,Home & Kitchen,credit card,no,Summer,Thu,144.2
ORD304746,22.0,1.5,3,10.2,2.3,Home & Kitchen,debit card,no,Spring,Mon,79.26
ORD302614,41.0,4.1,14,23.3,10.055118434603502,Electronics,debit card,no,Monsoon,Sat,486.16
ORD303178,32.0,1.0,13,2.3,6.1,Books,upi,yes,Summer,Thu,41.95
ORD303377,46.0,2.9,2,14.0,5.8,Toys,upi,no,Spring,Fri,56.68
ORD301982,61.0,4.0,3,16.1,0.8,Sports,wallet,no,Monsoon,Sat,85.04
ORD302463,50.0,4.1,5,10.2,12.2,Toys,credit card,no,Spring,Fri,5.0
ORD304947,21.0,5.8,10,23.6,4.5,Home & Kitchen,credit card,no,Spring,Wed,173.06
ORD302492,32.0,3.9,8,18.9,13.6,Clothing,upi,no,Monsoon,Thu,63.86
ORD304180,65.0,2.4,9,0.8,27.3,Sports,credit card,no,Summer,Mon,112.19
ORD300799,32.0,3.8,1,38.7,6.6,Books,credit card,no,Monsoon,Wed,30.37
ORD301182,53.0,1.6,3,26.5,1.3,Sports,credit card,no,Summer,Thu,80.42
ORD304966,68.0,11.5,9,6.4,4.4,Beauty,credit card,no,Summer,Fri,85.64
ORD304063,57.0,4.7,4,16.5,5.0,Toys,credit card,no,Summer,Mon,37.08
ORD301216,43.0,4.5,2,36.7,4.0,Beauty,upi,yes,Spring,Wed,63.99
ORD300431,60.0,8.4,8,2.3,6.3,Home & Kitchen,upi,yes,Spring,Thu,189.62
ORD301058,28.0,6.9,10,4.4,13.3,Books,credit card,no,Winter,Sat,40.07
ORD300964,24.0,2.2,7,17.6,1.7,Home & Kitchen,upi,no,Monsoon,Mon,132.22
ORD302464,55.0,4.7,5,14.7,5.7,Electronics,debit card,yes,Summer,Tue,296.87
ORD302804,60.0,10.8,7,27.3,5.0,Clothing,credit card,yes,Winter,Wed,107.03
ORD300723,47.0,2.7,10,35.7,2.7,Home & Kitchen,credit card,yes,Winter,Mon,127.56
ORD301947,33.0,5.933483606557377,8,20.7,6.5,Beauty,wallet,yes,Summer,Sat,76.55
ORD304537,21.0,6.5,8,12.7,0.2,Electronics,debit card,no,Summer,Sat,398.54
ORD303745,55.0,9.5,11,18.2,11.2,Clothing,upi,no,Winter,Mon,130.51
ORD301459,20.0,4.3,6,32.1,27.7,Beauty,credit card,yes,Spring,Fri,80.51
ORD304607,56.0,11.6,3,3.9,11.5,Beauty,debit card,yes,Monsoon,Wed,89.02
ORD301104,41.0,6.0,1,16.6,0.1,Electronics,debit card,yes,Winter,Mon,256.12
ORD302057,51.0,0.1,8,38.7,2.8,Books,upi,no,Winter,Sun,5.0
ORD300950,47.0,5.933483606557377,6,13.4,2.1,Beauty,credit card,no,Spring,Sun,60.89
ORD303993,18.0,5.2,5,39.1,6.7,Sports,wallet,yes,Monsoon,Sun,94.93
ORD301374,39.0,6.2,6,10.0,9.0,Electronics,credit card,no,Winter,Tue,346.39
ORD302326,30.0,10.6,13,14.2,6.2,Toys,upi,no,Spring,Sun,101.77
ORD304287,46.0,3.7,10,35.4,9.6,Home & Kitchen,upi,yes,Monsoon,Wed,161.87
ORD301263,49.0,7.6,11,32.0,1.8,Beauty,credit card,yes,Winter,Sat,121.77
ORD301291,52.0,12.0,6,23.3,1.7,Clothing,credit card,no,Spring,Sun,114.55
ORD301390,27.0,0.2,7,27.3,11.4,Beauty,credit card,no,Winter,Fri,55.56
ORD304472,18.0,3.8,9,21.1,6.6,Beauty,credit card,no,Monsoon,Sat,78.77
ORD303550,54.0,0.1,2,9.5,18.3,Electronics,wallet,yes,Spring,Fri,246.65
ORD301365,48.0,11.9,11,7.3,23.5,Clothing,upi,no,Summer,Wed,110.56
ORD304183,48.0,0.5,6,37.5,35.1,Clothing,debit card,no,Winter,Tue,56.17
ORD300672,22.0,11.8,10,30.4,0.3,Electronics,credit card,no,Summer,Sat,376.02
ORD300132,68.0,3.8,8,32.1,6.5,Electronics,wallet,no,Summer,Thu,288.51
ORD302667,63.0,7.4,1,17.9,3.7,Beauty,credit card,yes,Winter,Thu,85.69
ORD304564,19.0,0.1,2,23.2,2.0,Clothing,upi,no,Winter,Mon,56.62
ORD303199,55.0,0.8,4,0.8,8.6,Electronics,debit card,no,Monsoon,Fri,327.07
ORD302099,53.0,4.7,1,21.5,7.7,Sports,upi,yes,Monsoon,Sat,77.8
ORD300840,33.0,5.3,13,1.2,27.2,Home & Kitchen,credit card,yes,Monsoon,Sun,219.84
ORD302069,33.0,1.3,11,30.5,30.6,Clothing,credit card,no,Spring,Wed,77.36
ORD300915,22.0,10.0,10,18.6,8.8,Electronics,wallet,no,Monsoon,Tue,402.3
ORD304311,63.0,11.8,11,37.2,2.0,Home & Kitchen,debit card,no,Spring,Wed,136.5
ORD301933,66.0,5.6,1,11.9,5.9,Electronics,credit card,no,Spring,Thu,190.63
ORD303016,58.0,12.0,1,39.0,7.0,Beauty,credit card,no,Winter,Sun,77.06
ORD300681,55.0,8.9,5,12.5,3.9,Sports,upi,no,Spring,Thu,101.9
ORD300426,40.0,11.7,6,30.5,19.8,Clothing,debit card,no,Summer,Tue,85.94
ORD302383,42.0,9.6,3,7.9,6.5,Clothing,debit card,no,Winter,Sun,40.66
ORD304178,31.0,6.0,7,39.8,23.1,Clothing,upi,no,Winter,Thu,93.43
ORD304555,59.0,0.8,3,19.6,2.6,Electronics,credit card,no,Monsoon,Thu,259.65
ORD300444,63.0,8.0,13,38.3,3.6,Clothing,credit card,yes,Monsoon,Wed,1027.32
ORD301699,60.0,8.5,4,11.1,10.1,Sports,upi,yes,Spring,Mon,100.72
ORD304058,66.0,9.8,2,20.0,4.4,Clothing,credit card,no,Monsoon,Wed,73.72
ORD301256,37.0,0.6,13,4.4,8.2,Home & Kitchen,debit card,no,Winter,Wed,199.87
ORD304592,47.0,6.4,1,12.2,19.5,Clothing,wallet,no,Spring,Fri,31.31
ORD300676,20.0,2.1,9,15.8,10.8,Electronics,upi,no,Monsoon,Thu,382.8
ORD300415,55.0,7.1,10,10.8,4.3,Electronics,credit card,no,Winter,Sat,459.52
ORD300131,43.0,2.4,5,13.6,18.3,Sports,wallet,no,Summer,Wed,75.01
ORD303321,56.0,1.6,2,39.0,15.7,Clothing,credit card,no,Monsoon,Wed,28.4
ORD300886,23.0,3.6,3,27.8,10.055118434603502,Electronics,wallet,yes,Monsoon,Sat,265.96
ORD300245,22.0,7.5,9,14.7,7.5,Electronics,credit card,no,Summer,Fri,398.1
ORD304916,27.0,6.3,2,17.6,3.0,Toys,credit card,no,Spring,Mon,10.74
ORD302725,37.0,10.0,9,11.4,1.1,Clothing,debit card,no,Spring,Fri,142.62
ORD304377,57.0,5.1,14,29.5,8.0,Clothing,credit card,yes,Winter,Sun,100.05
ORD300095,43.26208443809912,3.9,6,37.1,1.7,Electronics,debit card,no,Spring,Sat,250.13
ORD301423,21.0,6.1,6,17.9,34.0,Electronics,credit card,yes,Spring,Mon,311.67
ORD302473,42.0,8.5,11,3.5,18.7,Beauty,credit card,yes,Monsoon,Tue,115.58
ORD303071,56.0,1.2,9,16.2,10.055118434603502,Beauty,debit card,no,Summer,Wed,63.35
ORD303477,69.0,0.0,11,29.1,4.4,Sports,upi,no,Summer,Fri,110.16
ORD304996,54.0,2.2,3,10.3,30.7,Home & Kitchen,debit card,no,Spring,Mon,76.32
ORD303235,18.0,5.2,9,34.7,7.0,Beauty,wallet,no,Summer,Mon,81.91
ORD302602,65.0,2.2,11,1.4,0.8,Electronics,wallet,no,Monsoon,Tue,513.14
ORD302743,18.0,9.5,7,5.8,10.055118434603502,Home & Kitchen,credit card,no,Summer,Wed,143.1
ORD301914,62.0,6.5,3,29.5,7.5,Electronics,upi,no,Monsoon,Tue,221.4
ORD300613,22.0,3.6,9,20.9,6.7,Sports,credit card,no,Winter,Wed,111.2
ORD304608,43.26208443809912,2.3,13,0.1,11.7,Books,credit card,no,Spring,Wed,48.96
ORD304376,18.0,10.2,9,37.9,6.3,Beauty,debit card,no,Winter,Sat,84.52
ORD303519,39.0,5.8,1,22.5,14.6,Toys,upi,no,Spring,Thu,73.84
ORD304256,49.0,3.3,4,34.2,5.6,Clothing,credit card,no,Winter,Tue,29.43
ORD300089,63.0,9.8,2,38.9,0.5,Beauty,credit card,no,Winter,Tue,54.84
ORD303556,34.0,5.8,13,1.3,4.8,Home & Kitchen,upi,yes,Summer,Mon,217.76
ORD304109,33.0,6.7,4,37.3,13.1,Beauty,wallet,yes,Monsoon,Sun,62.98
ORD301915,28.0,6.1,7,19.1,1.1,Clothing,credit card,yes,Summer,Thu,90.45
ORD301874,22.0,10.9,5,2.1,0.3,Clothing,upi,no,Winter,Sat,127.88
ORD303068,22.0,0.6,12,16.1,7.2,Home & Kitchen,credit card,yes,Winter,Thu,157.06
ORD303108,45.0,9.4,6,12.5,8.2,Electronics,debit card,yes,Monsoon,Wed,400.53
ORD304650,25.0,8.9,3,0.4,14.8,Home & Kitchen,debit card,yes,Spring,Thu,134.16
ORD303353,62.0,6.7,3,20.1,23.0,Sports,credit card,no,Spring,Mon,61.84
